state_abr,state_fips,state,district,candidate_name_first,candidate_name_last,candidate,party,general_votes,general_perc,runoff_votes_LA_only,runoff_perc_LA_only,combined_general_votes_CT_NY_SC_only,combined_general_perc_CT_NY_SC_only,winner
KY,21,Kentucky,03,John A.,Yarmuth,John A. Yarmuth,D,"212,401",0.634991958,,,,,W
KY,21,Kentucky,03,Harold,Bratcher,Harold Bratcher,R,"122,093",0.365008042,,,,,
KY,21,Kentucky,03,,,Total Votes,,"334,494",,,,,,
KY,21,Kentucky,04,Thomas,Massie,Thomas Massie,R,"233,922",0.713205097,,,,,W
KY,21,Kentucky,04,Calvin,Sidle,Calvin Sidle,D,"94,065",0.286794903,,,,,
KY,21,Kentucky,04,,,Total Votes,,"327,987",,,,,,
KY,21,Kentucky,05,"Harold ""Hal""",Rogers,"Harold ""Hal"" Rogers",R,"221,242",1,,,,,W
KY,21,Kentucky,05,,,Total Votes,,"221,242",,,,,,
KY,21,Kentucky,06,Andy,Barr,Andy Barr,R,"202,099",0.610890284,,,,,W
KY,21,Kentucky,06,Nancy Jo,Kemper,Nancy Jo Kemper,D,"128,728",0.389109716,,,,,
KY,21,Kentucky,06,,,Total Votes,,"330,827",,,,,,
KY,21,Kentucky,01 - FULL TERM,James R.,Comer,James R. Comer,R,"216,959",0.725612958,,,,,W
KY,21,Kentucky,01 - FULL TERM,Samuel L.,Gaskins,Samuel L. Gaskins,D,"81,710",0.273276678,,,,,
KY,21,Kentucky,01 - FULL TERM,Terry,McIntosh,Terry McIntosh,W,332,0.001110364,,,,,
KY,21,Kentucky,01 - FULL TERM,,,Total Votes,,"299,001",,,,,,
KY,21,Kentucky,01 - UNEXPIRED TERM,James R.,Comer,James R. Comer,R,"209,810",0.72193185,,,,,W
KY,21,Kentucky,1 - UNEXPIRED TERM,Samuel L.,Gaskins,Samuel L. Gaskins,D,"80,813",0.27806815,,,,,
KY,21,Kentucky,1 - UNEXPIRED TERM,,,Total Votes,,"290,623",,,,,,
LA,22,Louisiana,01,Steve,Scalise,Steve Scalise,R,"243,645",0.745575113,,,,,W
LA,22,Louisiana,01,Lee Ann,Dugas,Lee Ann Dugas,D,"41,840",0.128034077,,,,,
LA,22,Louisiana,01,Danil Ezekiel,Faust,Danil Ezekiel Faust,D,"12,708",0.038887597,,,,,
LA,22,Louisiana,01,Howard,Kearney,Howard Kearney,LIB,"9,405",0.028780127,,,,,
LA,22,Louisiana,01,"Joseph ""Joe""",Swider,"Joseph ""Joe"" Swider",D,"9,237",0.028266032,,,,,
LA,22,Louisiana,01,Eliot,Barron,Eliot Barron,GRE,"6,717",0.02055461,,,,,
LA,22,Louisiana,01,Chuemai,Yang,Chuemai Yang,NPA,"3,236",0.009902444,,,,,
LA,22,Louisiana,01,,,Total Votes,,"326,788",,,,,,
LA,22,Louisiana,02,Cedric,Richmond,Cedric Richmond,D,"198,289",0.697540006,,,,,W
LA,22,Louisiana,02,"Melvin L. ""Kip""",Holden,"Melvin L. ""Kip"" Holden",D,"57,125",0.200954026,,,,,
LA,22,Louisiana,02,Kenneth,Cutno,Kenneth Cutno,D,"28,855",0.101505968,,,,,
LA,22,Louisiana,02,,,Total Votes,,"284,269",,,,,,
LA,22,Louisiana,03,Clay,Higgins,Clay Higgins,R,"77,671",0.561072866,"77,671",56.11%,,,W
LA,22,Louisiana,03,Scott A.,Angelle,Scott A. Angelle,R,"60,762",0.438927134,"60,762",43.89%,,,
LA,22,Louisiana,03,,,Total Votes,,"138,433",,"138,433",,,,
LA,22,Louisiana,04,"""Mike""",Johnson,"""Mike"" Johnson",R,"87,370",0.652263175,"87,370",65.23%,,,W
LA,22,Louisiana,04,Marshall,Jones,Marshall Jones,D,"46,579",0.347736825,"46,579",34.77%,,,
LA,22,Louisiana,05,,,Total Votes,,"133,949",,"133,949",,,,
LA,22,Louisiana,06,Garret,Graves,Garret Graves,R,"207,483",0.626651324,,,,,W
LA,22,Louisiana,06,Richard ,Lieberman,Richard  Lieberman,D,"49,380",0.149140134,,,,,
LA,22,Louisiana,06,"Robert Lamar ""Bob""",Bell,"Robert Lamar ""Bob"" Bell",R,"33,592",0.101456366,,,,,
LA,22,Louisiana,06,Jermaine,Sampson,Jermaine Sampson,D,"29,822",0.090070009,,,,,
LA,22,Louisiana,06,Richard M.,Fontanesi,Richard M. Fontanesi,LIB,"7,603",0.02296299,,,,,
LA,22,Louisiana,06,Devin Lance,Graham,Devin Lance Graham,OTH,"3,218",0.009719177,,,,,
LA,22,Louisiana,06,,,Total Votes,,"331,098",,,,,,
ME,23,Maine,01,Chellie,Pingree,Chellie Pingree,D,"227,546",0.579896073,,,,,W
ME,23,Maine,01,Mark I.,Holbrook,Mark I. Holbrook,R,"164,569",0.419400547,,,,,
ME,23,Maine,01,James J.,Bouchard,James J. Bouchard,W(LIB),276,0.00070338,,,,,
ME,23,Maine,01,,,Total Votes,,"392,391",,,,,,
ME,23,Maine,02,Bruce,Poliquin,Bruce Poliquin,R,"192,878",0.547664141,,,,,W
ME,23,Maine,02,Emily Ann,Cain,Emily Ann Cain,D,"159,081",0.451699827,,,,,
ME,23,Maine,02,Jay Parker,Dresser,Jay Parker Dresser,W(IND),224,0.000636033,,,,,
ME,23,Maine,02,,,Total Votes,,"352,183",,,,,,
MD,24,Maryland,01,Andy,Harris,Andy Harris,R,"242,574",0.669914415,,,,,W
MD,24,Maryland,01,Joe,Werner,Joe Werner,D,"103,622",0.286171937,,,,,
MD,24,Maryland,01,Matt,Beers,Matt Beers,LIB,"15,370",0.04244719,,,,,
MD,24,Maryland,01,,Scattered,Scattered,W,531,0.001466458,,,,,
MD,24,Maryland,01,,,Total Votes,,"362,097",,,,,,
MD,24,Maryland,02,C.A. Dutch,Ruppersberger,C.A. Dutch Ruppersberger,D,"192,183",0.620986817,,,,,W
MD,24,Maryland,02,Pat,McDonough,Pat McDonough,R,"102,577",0.331449528,,,,,
MD,24,Maryland,02,Kristin S.,Kasprzak,Kristin S. Kasprzak,LIB,"14,128",0.045650769,,,,,
MD,24,Maryland,02,,Scattered,Scattered,W,592,0.001912886,,,,,
MD,24,Maryland,02,,,Total Votes,,"309,480",,,,,,
MD,24,Maryland,03,John,Sarbanes,John Sarbanes,D,"214,640",0.631898138,,,,,W
MD,24,Maryland,03,Mark,Plaster,Mark Plaster,R,"115,048",0.338700228,,,,,
MD,24,Maryland,03,Nnabu,Eze,Nnabu Eze,GRE,"9,461",0.027853095,,,,,
MD,24,Maryland,03,Ann,Dalrymple,Ann Dalrymple,W,63,0.000185471,,,,,
MD,24,Maryland,03,,Scattered,Scattered,W,463,0.001363068,,,,,
MD,24,Maryland,03,,,Total Votes,,"339,675",,,,,,
MD,24,Maryland,04,Anthony G.,Brown,Anthony G. Brown,D,"237,501",0.740686106,,,,,W
MD,24,Maryland,04,George E.,McDermott,George E. McDermott,R,"68,670",0.21415874,,,,,
MD,24,Maryland,04,Kamesha T.,Clark,Kamesha T. Clark,GRE,"8,204",0.025585529,,,,,
MD,24,Maryland,04,Benjamin Lee,Krause,Benjamin Lee Krause,LIB,"5,744",0.017913613,,,,,
MD,24,Maryland,04,,Scattered,Scattered,W,513,0.001599875,,,,,
MD,24,Maryland,04,Adrian,Petrus,Adrian Petrus,W,18,0.0000561,,,,,
MD,24,Maryland,04,,,Total Votes,,"320,650",,,,,,
MD,24,Maryland,05,Steny H.,Hoyer,Steny H. Hoyer,D,"242,989",0.673782838,,,,,W
MD,24,Maryland,05,Mark,Arness,Mark Arness,R,"105,931",0.293735477,,,,,
MD,24,Maryland,05,Jason,Summers,Jason Summers,LIB,"11,078",0.030718124,,,,,
MD,24,Maryland,05,,Scattered,Scattered,W,636,0.001763561,,,,,
MD,24,Maryland,05,,,Total Votes,,"360,634",,,,,,
MD,24,Maryland,06,John K.,Delaney,John K. Delaney,D,"185,770",0.559593702,,,,,W
MD,24,Maryland,06,Amie,Hoeber,Amie Hoeber,R,"133,081",0.400878987,,,,,
MD,24,Maryland,06,David L.,Howser,David L. Howser,LIB,"6,889",0.020751688,,,,,
MD,24,Maryland,06,George,Gluck,George Gluck,GRE,"5,824",0.017543595,,,,,
MD,24,Maryland,06,,Scattered,Scattered,W,306,0.000921762,,,,,
MD,24,Maryland,06,Ted,Athey,Ted Athey,W,103,0.000310266,,,,,
MD,24,Maryland,06,,,Total Votes,,"331,973",,,,,,
MD,24,Maryland,07,Elijah,Cummings,Elijah Cummings,D,"238,838",0.748915061,,,,,W
MD,24,Maryland,07,Corrogan R.,Vaughn,Corrogan R. Vaughn,R,"69,556",0.218104054,,,,,
MD,24,Maryland,07,Myles B.,Hoeing,Myles B. Hoeing,GRE,"9,715",0.030462949,,,,,
MD,24,Maryland,07,William T.,Newton,William T. Newton,W,202,0.000633404,,,,,
MD,24,Maryland,07,Michael T.,Pearson,Michael T. Pearson,W,17,0.0000533,,,,,
MD,24,Maryland,07,,Scattered,Scattered,W,584,0.001831226,,,,,
MD,24,Maryland,07,,,Total Votes,,"318,912",,,,,,
MD,24,Maryland,08,Jamie,Raskin,Jamie Raskin,D,"220,657",0.605661444,,,,,W
MD,24,Maryland,08,Dan,Cox,Dan Cox,R,"124,651",0.342143257,,,,,
MD,24,Maryland,08,Nancy,Wallace,Nancy Wallace,GRE,"11,201",0.030744612,,,,,
MD,24,Maryland,08,Jasen,Wunder,Jasen Wunder,LIB,"7,283",0.019990448,,,,,
MD,24,Maryland,08,Kevin Levester,Little,Kevin Levester Little,W,5,0.0000137,,,,,
MD,24,Maryland,08,,Scattered,Scattered,W,527,0.001446515,,,,,
MD,24,Maryland,08,,,Total Votes,,"364,324",,,,,,
MA,25,Massachusetts,01,Richard E.,Neal,Richard E. Neal,D,"235,803",0.733357384,,,,,W
MA,25,Massachusetts,01,Frederick O.,Mayock,Frederick O. Mayock,IND,"57,504",0.178839892,,,,,
MA,25,Massachusetts,01,Thomas T.,Simmons,Thomas T. Simmons,LIB,"27,511",0.085560383,,,,,
MA,25,Massachusetts,01,,All Others,All Others,W,721,0.002242341,,,,,
MA,25,Massachusetts,01,,,Total Votes,,"321,539",,,,,,
MA,25,Massachusetts,02,James P.,McGovern,James P. McGovern,D,"275,487",0.982440061,,,,,W
MA,25,Massachusetts,02,,All Others,All Others,W,"4,924",0.017559939,,,,,
MA,25,Massachusetts,02,,,Total Votes,,"280,411",,,,,,
MA,25,Massachusetts,03,Nicola S.,Tsongas,Nicola S. Tsongas,D,"236,713",0.686937015,,,,,W
MA,25,Massachusetts,03,Ann,Wofford,Ann Wofford,R,"107,519",0.312018271,,,,,
MA,25,Massachusetts,03,,All Others,All Others,W,360,0.001044714,,,,,
MA,25,Massachusetts,03,,,Total Votes,,"344,592",,,,,,
MA,25,Massachusetts,04,"Joseph P., III",Kennedy,"Joseph P., III Kennedy",D,"265,823",0.700985989,,,,,W
MA,25,Massachusetts,04,David A.,Rosa,David A. Rosa,R,"113,055",0.298130602,,,,,
MA,25,Massachusetts,04,,All Others,All Others,W,335,0.000883409,,,,,
MA,25,Massachusetts,04,,,Total Votes,,"379,213",,,,,,
MA,25,Massachusetts,05,Katherine M.,Clark,Katherine M. Clark,D,"285,606",0.985504146,,,,,W
MA,25,Massachusetts,05,,All Others,All Others,W,"4,201",0.014495854,,,,,
MA,25,Massachusetts,05,,,Total Votes,,"289,807",,,,,,
MA,25,Massachusetts,06,Seth,Moulton,Seth Moulton,D,"308,923",0.983658913,,,,,W
MA,25,Massachusetts,06,,All Others,All Others,W,"5,132",0.016341087,,,,,
MA,25,Massachusetts,06,,,Total Votes,,"314,055",,,,,,
MA,25,Massachusetts,07,Michael E.,Capuano,Michael E. Capuano,D,"253,354",0.986154738,,,,,W
MA,25,Massachusetts,07,,All Others,All Others,W,"3,557",0.013845262,,,,,
MA,25,Massachusetts,07,,,Total Votes,,"256,911",,,,,,
MA,25,Massachusetts,08,Stephen F. ,Lynch,Stephen F.  Lynch,D,"271,019",0.724136641,,,,,W
MA,25,Massachusetts,08,William,Burke,William Burke,R,"102,744",0.274522063,,,,,
MA,25,Massachusetts,08,,All Others,All Others,W,502,0.001341296,,,,,
MA,25,Massachusetts,08,,,Total Votes,,"374,265",,,,,,
MA,25,Massachusetts,09,William Richard ,Keating,William Richard  Keating,D,"211,790",0.55749615,,,,,W
MA,25,Massachusetts,09,Mark C.,Alliegro,Mark C. Alliegro,R,"127,803",0.336416641,,,,,
MA,25,Massachusetts,09,Paul J.,Harrington,Paul J. Harrington,IND,"26,233",0.069053291,,,,,
MA,25,Massachusetts,09,Christopher D.,Cataldo,Christopher D. Cataldo,U,"8,338",0.02194817,,,,,
MA,25,Massachusetts,09,Anna Grace,Raduc,Anna Grace Raduc,U,"5,320",0.014003869,,,,,
MA,25,Massachusetts,09,,All Others,All Others,W,411,0.001081878,,,,,
MA,25,Massachusetts,09,,,Total Votes,,"379,895",,,,,,
MI,26,Michigan,01,Jack,Bergman,Jack Bergman,R,"197,777",0.548967305,,,,,W
MI,26,Michigan,01,Lon,Johnson,Lon Johnson,D,"144,334",0.400626195,,,,,
MI,26,Michigan,01,Diane,Bostow,Diane Bostow,LIB,"13,386",0.037155364,,,,,
MI,26,Michigan,01,Ellis,Boal,Ellis Boal,GRE,"4,774",0.013251136,,,,,
MI,26,Michigan,01,,,Total Votes,,"360,271",,,,,,
MI,26,Michigan,02,Bill,Huizenga,Bill Huizenga,R,"212,508",0.626261316,,,,,W
MI,26,Michigan,02,Dennis B.,Murphy,Dennis B. Murphy,D,"110,391",0.325322402,,,,,
MI,26,Michigan,02,Erwin J.,Haas,Erwin J. Haas,LIB,"8,154",0.024029847,,,,,
MI,26,Michigan,02,Matthew A.,Brady,Matthew A. Brady,GRE,"5,353",0.015775297,,,,,
MI,26,Michigan,02,Ronald E.,Graeser,Ronald E. Graeser,UST,"2,904",0.008558091,,,,,
MI,26,Michigan,02,Joshua,Arnold,Joshua Arnold,W,18,0.000053,,,,,
MI,26,Michigan,02,,,Total Votes,,"339,328",,,,,,
MI,26,Michigan,03,Justin,Amash,Justin Amash,R,"203,545",0.59452631,,,,,W
MI,26,Michigan,03,Douglas,Smith,Douglas Smith,D,"128,400",0.375038336,,,,,
MI,26,Michigan,03,Ted,Gerrard,Ted Gerrard,UST,"10,420",0.030435354,,,,,
MI,26,Michigan,03,,,Total Votes,,"342,365",,,,,,
MI,26,Michigan,04,John ,Moolenaar,John  Moolenaar,R,"194,572",0.616219743,,,,,W
MI,26,Michigan,04,Debra,Wirth,Debra Wirth,W(D)/D,"101,277",0.320749578,,,,,
MI,26,Michigan,04,Leonard ,Schwartz,Leonard  Schwartz,LIB,"8,516",0.026970619,,,,,
MI,26,Michigan,04,George M.,Zimmer,George M. Zimmer,UST,"5,595",0.017719659,,,,,
MI,26,Michigan,04,Jordan,Salvi,Jordan Salvi,GRE,"3,953",0.012519359,,,,,
MI,26,Michigan,04,Keith,Butkovich,Keith Butkovich,NLP,"1,838",0.005821043,,,,,
MI,26,Michigan,04,,,Total Votes,,"315,751",,,,,,
MI,26,Michigan,05,Daniel T.,Kildee,Daniel T. Kildee,D,"195,279",0.611601956,,,,,W
MI,26,Michigan,05,Al,Hardwick,Al Hardwick,R,"112,102",0.351096649,,,,,
MI,26,Michigan,05,Steve,Sluka,Steve Sluka,LIB,"7,006",0.021942366,,,,,
MI,26,Michigan,05,Harley,Mikkelson,Harley Mikkelson,GRE,"4,904",0.01535903,,,,,
MI,26,Michigan,05,,,Total Votes,,"319,291",,,,,,
MI,26,Michigan,06,Fred,Upton,Fred Upton,R,"193,259",0.586406323,,,,,W
MI,26,Michigan,06,Paul,Clements,Paul Clements,D,"119,980",0.364055649,,,,,
MI,26,Michigan,06,Lorence,Wenke,Lorence Wenke,LIB,"16,248",0.049301352,,,,,
MI,26,Michigan,06,Richard Miller,Overton,Richard Miller Overton,W,78,0.000236676,,,,,
MI,26,Michigan,06,,,Total Votes,,"329,565",,,,,,
MI,26,Michigan,07,Tim,Walberg,Tim Walberg,R,"184,321",0.550529111,,,,,W
MI,26,Michigan,07,Gretchen D.,Driskell,Gretchen D. Driskell,D,"134,010",0.400260449,,,,,
MI,26,Michigan,07,Ken,Proctor,Ken Proctor,LIB,"16,476",0.049210441,,,,,
MI,26,Michigan,07,,,Total Votes,,"334,807",,,,,,
MI,26,Michigan,08,Mike,Bishop,Mike Bishop,R,"205,629",0.560345861,,,,,W
MI,26,Michigan,08,Suzanna,Shkreli,Suzanna Shkreli,D,"143,791",0.391835255,,,,,
MI,26,Michigan,08,Jeff,Wood,Jeff Wood,LIB,"9,619",0.026212095,,,,,
MI,26,Michigan,08,Maria,Green,Maria Green,GRE,"5,679",0.015475464,,,,,
MI,26,Michigan,08,Jeremy,Burgess,Jeremy Burgess,NLP,"2,250",0.006131325,,,,,
MI,26,Michigan,08,,,Total Votes,,"366,968",,,,,,
MI,26,Michigan,09,Sander,Levin,Sander Levin,D,"199,661",0.579105214,,,,,W
MI,26,Michigan,09,Christopher R.,Morse,Christopher R. Morse,R,"128,937",0.373974331,,,,,
MI,26,Michigan,09,Matthew,Orlando,Matthew Orlando,LIB,"9,563",0.02773693,,,,,
MI,26,Michigan,09,John V.,McDermott,John V. McDermott,GRE,"6,614",0.019183525,,,,,
MI,26,Michigan,09,,,Total Votes,,"344,775",,,,,,
MI,26,Michigan,10,Paul ,Mitchell,Paul  Mitchell,R,"215,132",0.630917084,,,,,W
MI,26,Michigan,10,"Frank, Jr.",Accavitti,"Frank, Jr. Accavitti",D,"110,112",0.32292519,,,,,
MI,26,Michigan,10,Lisa Lane,Gioia,Lisa Lane Gioia,LIB,"10,612",0.031121786,,,,,
MI,26,Michigan,10,Benjamin,Nofs,Benjamin Nofs,GRE,"5,127",0.01503594,,,,,
MI,26,Michigan,10,,,Total Votes,,"340,983",,,,,,
MI,26,Michigan,11,David A.,Trott,David A. Trott,R,"200,872",0.52932372,,,,,W
MI,26,Michigan,11,Anil ,Kumar,Anil  Kumar,D,"152,461",0.401754469,,,,,
MI,26,Michigan,11,Kerry,Bentivolio,Kerry Bentivolio,NPA,"16,610",0.0437695,,,,,
MI,26,Michigan,11,Jonathan Ray,Osment,Jonathan Ray Osment,LIB,"9,545",0.02515231,,,,,
MI,26,Michigan,11,,,Total Votes,,"379,488",,,,,,
MI,26,Michigan,12,Debbie,Dingell,Debbie Dingell,D,"211,378",0.643381972,,,,,W
MI,26,Michigan,12,Jeff,Jones,Jeff Jones,R,"96,104",0.292516634,,,,,
MI,26,Michigan,12,Gary,Walkowicz,Gary Walkowicz,WC,"9,183",0.027950764,,,,,
MI,26,Michigan,12,Tom,Bagwell,Tom Bagwell,LIB,"7,489",0.02279465,,,,,
MI,26,Michigan,12,Dylan,Calewarts,Dylan Calewarts,GRE,"4,377",0.013322498,,,,,
MI,26,Michigan,12,Ejaz,Virk,Ejaz Virk,W,11,0.0000335,,,,,
MI,26,Michigan,12,,,Total Votes,,"328,542",,,,,,
MI,26,Michigan,13,"John, Jr.",Conyers,"John, Jr. Conyers",D,"198,771",0.771036901,,,,,W
MI,26,Michigan,13,Jeff,Gorman,Jeff Gorman,R,"40,541",0.157259394,,,,,
MI,26,Michigan,13,Tiffany,Hayden,Tiffany Hayden,LIB,"9,648",0.037424795,,,,,
MI,26,Michigan,13,Sam,Johnson,Sam Johnson,WC,"8,835",0.034271151,,,,,
MI,26,Michigan,13,Clyde Darnell,Lynch,Clyde Darnell Lynch,W ,2,0.00000776,,,,,
MI,26,Michigan,13,,,Total Votes,,"257,797",,,,,,
MI,26,Michigan,14,Brenda L.,Lawrence,Brenda L. Lawrence,D,"244,135",0.785065632,,,,,W
MI,26,Michigan,14,Howard,Klausner,Howard Klausner,R,"58,103",0.186841987,,,,,
MI,26,Michigan,14,Gregory,Creswell,Gregory Creswell,LIB,"4,893",0.015734434,,,,,
MI,26,Michigan,14,Marcia,Squier,Marcia Squier,GRE,"3,843",0.012357946,,,,,
MI,26,Michigan,14,,,Total Votes,,"310,974",,,,,,
MN,27,Minnesota,01,Tim ,Walz,Tim  Walz,DFL,"169,074",0.503380702,,,,,W
MN,27,Minnesota,01,Jim,Hagedorn,Jim Hagedorn,R,"166,526",0.495794591,,,,,
MN,27,Minnesota,01,,Scattered,Scattered,W,277,0.000824707,,,,,
MN,27,Minnesota,01,,,Total Votes,,"335,877",,,,,,
MN,27,Minnesota,02,Jason,Lewis,Jason Lewis,R,"173,970",0.469536914,,,,,W
MN,27,Minnesota,02,Angie ,Craig,Angie  Craig,DFL,"167,315",0.451575379,,,,,
MN,27,Minnesota,02,Paula,Overby,Paula Overby,IDP,"28,869",0.077916084,,,,,
MN,27,Minnesota,02,,Scattered,Scattered,W,360,0.000971623,,,,,
MN,27,Minnesota,02,,,Total Votes,,"370,514",,,,,,
MN,27,Minnesota,03,Erik,Paulsen,Erik Paulsen,R,"223,077",0.56695657,,,,,W
MN,27,Minnesota,03,Terri E.,Bonoff,Terri E. Bonoff,DFL,"169,243",0.430135921,,,,,
MN,27,Minnesota,03,,Scattered,Scattered,W,"1,144",0.002907509,,,,,
MN,27,Minnesota,03,,,Total Votes,,"393,464",,,,,,
MN,27,Minnesota,04,Betty ,McCollum,Betty  McCollum,DFL,"203,299",0.577645875,,,,,W
MN,27,Minnesota,04,Greg,Ryan,Greg Ryan,R,"121,032",0.34389562,,,,,
MN,27,Minnesota,04,Susan Pendergast,Sindt,Susan Pendergast Sindt,LMN,"27,152",0.077148637,,,,,
MN,27,Minnesota,04,,Scattered,Scattered,W,461,0.001309867,,,,,
MN,27,Minnesota,04,,,Total Votes,,"351,944",,,,,,
MN,27,Minnesota,05,Keith,Ellison,Keith Ellison,DFL,"249,964",0.690733443,,,,,W
MN,27,Minnesota,05,Frank Nelson,Drake,Frank Nelson Drake,R,"80,660",0.222890334,,,,,
MN,27,Minnesota,05,Dennis,Schuller,Dennis Schuller,LMN,"30,759",0.08499732,,,,,
MN,27,Minnesota,05,,Scattered,Scattered,W,499,0.001378903,,,,,
MN,27,Minnesota,05,,,Total Votes,,"361,882",,,,,,
MN,27,Minnesota,06,Tom,Emmer,Tom Emmer,R,"235,380",0.655793427,,,,,W
MN,27,Minnesota,06,David,Snyder,David Snyder,DFL,"123,008",0.342713221,,,,,
MN,27,Minnesota,06,,Scattered,Scattered,W,536,0.001493352,,,,,
MN,27,Minnesota,06,,,Total Votes,,"358,924",,,,,,
MN,27,Minnesota,07,Collin,Peterson,Collin Peterson,DFL,"173,589",0.524679007,,,,,W
MN,27,Minnesota,07,Dave,Hughes,Dave Hughes,R,"156,952",0.474393075,,,,,
MN,27,Minnesota,07,,Scattered,Scattered,W,307,0.000927919,,,,,
MN,27,Minnesota,07,,,Total Votes,,"330,848",,,,,,
MN,27,Minnesota,08,Rick ,Nolan,Rick  Nolan,DFL,"179,098",0.501704582,,,,,W
MN,27,Minnesota,08,Stewart,Mills,Stewart Mills,R,"177,089",0.4960768,,,,,
MN,27,Minnesota,08,,Scattered,Scattered,W,792,0.002218618,,,,,
MN,27,Minnesota,08,,,Total Votes,,"356,979",,,,,,
MS,28,Mississippi,01,Trent,Kelly,Trent Kelly,R,"206,455",0.687214361,,,,,W
MS,28,Mississippi,01,Jacob,Owens,Jacob Owens,D,"83,947",0.279429338,,,,,
MS,28,Mississippi,01,Chase,Wilson,Chase Wilson,LIB,"6,181",0.020574324,,,,,
MS,28,Mississippi,01,Cathy L.,Toole,Cathy L. Toole,REF,"3,840",0.012781977,,,,,
MS,28,Mississippi,01,,,Total Votes,,"300,423",,,,,,
MS,28,Mississippi,02,Bennie,Thompson,Bennie Thompson,D,"192,343",0.67105915,,,,,W
MS,28,Mississippi,02,"John, II",Bouie,"John, II Bouie",R,"83,542",0.291466929,,,,,
MS,28,Mississippi,02,Troy,Ray,Troy Ray,IND,"6,918",0.024135982,,,,,
MS,28,Mississippi,02,Johnny,McLeod,Johnny McLeod,REF,"3,823",0.013337939,,,,,
MS,28,Mississippi,02,,,Total Votes,,"286,626",,,,,,
MS,28,Mississippi,03,Gregg,Harper,Gregg Harper,R,"209,490",0.662010776,,,,,W
MS,28,Mississippi,03,Dennis,Quinn,Dennis Quinn,D,"96,101",0.303689425,,,,,
MS,28,Mississippi,03,Roger I.,Gerrard,Roger I. Gerrard,VPA,"8,696",0.027480289,,,,,
MS,28,Mississippi,03,Lajena,Sheets,Lajena Sheets,REF,"2,158",0.00681951,,,,,
MS,28,Mississippi,03,,,Total Votes,,"316,445",,,,,,
MS,28,Mississippi,04,Steven,Palazzo,Steven Palazzo,R,"181,323",0.650418432,,,,,W
MS,28,Mississippi,04,Mark,Gladney,Mark Gladney,D,"77,505",0.278015919,,,,,
MS,28,Mississippi,04,Richard Blake,McCluskey,Richard Blake McCluskey,LIB,"14,687",0.052683308,,,,,
MS,28,Mississippi,04,Shawn,O'Hara,Shawn O'Hara,REF,"5,264",0.01888234,,,,,
MS,28,Mississippi,04,,,Total Votes,,"278,779",,,,,,
MO,29,Missouri,01,Lacy ,Clay,Lacy  Clay,D,"236,993",0.754697093,,,,,W
MO,29,Missouri,01,Steven G. ,Bailey,Steven G.  Bailey,R,"62,714",0.19971085,,,,,
MO,29,Missouri,01,Robb E.,Cunningham,Robb E. Cunningham,LIB,"14,317",0.045592057,,,,,
MO,29,Missouri,01,,,Total Votes,,"314,024",,,,,,
MO,29,Missouri,02,Ann ,Wagner,Ann  Wagner,R,"241,954",0.585425458,,,,,W
MO,29,Missouri,02,Bill,Otto,Bill Otto,D,"155,689",0.37670096,,,,,
MO,29,Missouri,02,Jim ,Higgins,Jim  Higgins,LIB,"11,758",0.028449344,,,,,
MO,29,Missouri,02,David Justus,Arnold,David Justus Arnold,GRE,"3,895",0.009424238,,,,,
MO,29,Missouri,02,,,Total Votes,,"413,296",,,,,,
MO,29,Missouri,03,Blaine,Luetkemeyer,Blaine Luetkemeyer,R,"249,865",0.67836713,,,,,W
MO,29,Missouri,03,Kevin ,Miller,Kevin  Miller,D,"102,891",0.279342334,,,,,
MO,29,Missouri,03,Dan ,Hogan,Dan  Hogan,LIB,"11,962",0.032476047,,,,,
MO,29,Missouri,03,Doanita,Simmons,Doanita Simmons,CON,"3,605",0.009787339,,,,,
MO,29,Missouri,03,Harold,Davis,Harold Davis,W,10,0.0000271,,,,,
MO,29,Missouri,03,,,Total Votes,,"368,333",,,,,,
MO,29,Missouri,04,Vicky,Hartzler,Vicky Hartzler,R,"225,348",0.678280971,,,,,W
MO,29,Missouri,04,Gordon,Christensen,Gordon Christensen,D,"92,510",0.278448323,,,,,
MO,29,Missouri,04,Mark ,Bliss,Mark  Bliss,LIB,"14,376",0.043270707,,,,,
MO,29,Missouri,04,,,Total Votes,,"332,234",,,,,,
MO,29,Missouri,05,"Emanuel, II",Cleaver,"Emanuel, II Cleaver",D,"190,766",0.588293706,,,,,W
MO,29,Missouri,05,Jacob ,Turk,Jacob  Turk,R,"123,771",0.381691183,,,,,
MO,29,Missouri,05,Roy ,Welborn,Roy  Welborn,LIB,"9,733",0.030015111,,,,,
MO,29,Missouri,05,,,Total Votes,,"324,270",,,,,,
MO,29,Missouri,06,Sam,Graves,Sam Graves,R,"238,388",0.680245631,,,,,W
MO,29,Missouri,06,David M. ,Blackwell,David M.  Blackwell,D,"99,692",0.284473411,,,,,
MO,29,Missouri,06,Russ Lee,Monchil,Russ Lee Monchil,LIB,"8,123",0.023179167,,,,,
MO,29,Missouri,06,Mike,Diel,Mike Diel,GRE,"4,241",0.012101791,,,,,
MO,29,Missouri,06,,,Total Votes,,"350,444",,,,,,
MO,29,Missouri,07,Billy ,Long,Billy  Long,R,"228,692",0.675390645,,,,,W
MO,29,Missouri,07,Genevieve (Gen),Williams,Genevieve (Gen) Williams,D,"92,756",0.273934089,,,,,
